,name,label,mean_pixel,file_size
9617,2023344217_2023344221.tif,9,201.5715263835264,0.3349494934082031
14720,50132506-2520.tif,14,240.60902652519894,0.14101219177246094
8739,2071679312.tif,8,176.1421472148541,0.4658393859863281
7746,2031294525.tif,7,243.79643500643502,0.10061454772949219
2209,531437164+-7164.tif,2,236.4083275862069,0.1310443878173828
5235,88205250_88205254.tif,5,251.02990861618798,0.04298210144042969
3945,506097335.tif,3,246.03570913770915,0.07887649536132812
12632,80304135_4136.tif,12,237.0287374005305,0.128875732421875
10358,2058202509.tif,10,250.85124906132666,0.04339408874511719
2164,2085774785.tif,2,253.38235145888595,0.020357131958007812
2886,2064207441a.tif,2,253.55569628647214,0.024515151977539062
8573,0060105951.tif,8,102.00756824146981,0.030466079711914062
11575,2028715035.tif,11,229.4512676962677,0.2642326354980469
15898,0011923463.tif,15,179.39044225721784,0.11805152893066406
516,2040999560.tif,0,248.1917452606635,0.07921600341796875
12472,1002415062_1002415067.tif,12,241.49180437580438,0.13460159301757812
8168,2061679235.tif,8,217.88931952662722,0.03357124328613281
5666,2024792062.tif,5,248.9900732647815,0.06598472595214844
172,2026377027.tif,0,248.1200969387755,0.07111740112304688
639,2065179960.tif,0,247.83023566084788,0.07985496520996094
14721,50405397-5398.tif,14,234.47190450928383,0.1756572723388672
9551,2077261803_1804.tif,9,212.9667824933687,0.2572917938232422
13890,507038072+-8073.tif,13,243.8481896551724,0.05916404724121094
7224,504551787.tif,7,240.79537467700257,0.09764862060546875
8482,0060192966.tif,8,250.9405564304462,0.028779983520507812
5065,2056458180_2056458181.tif,5,241.91306790945407,0.06352996826171875
1143,506022981.tif,1,229.53385128205127,0.15834808349609375
11519,0013267171.tif,11,249.8966345646438,0.05321502685546875
7435,2057164020_2057164021.tif,7,233.83080407124683,0.1624774932861328
13270,2040929878.tif,13,242.01740828402367,0.11838722229003906
13420,2072334844_4854.tif,13,244.53575066312996,0.07460212707519531
10622,2041379192_2041379195.tif,10,249.74814230769232,0.06024169921875
1832,0013231759.tif,1,244.64835301837272,0.07348251342773438
10388,01424915.tif,10,231.64736597938145,0.22046661376953125
9469,tnwl0043158.tif,9,222.31331432360741,0.23438453674316406
3686,522931845+-1846.tif,3,238.08936074270557,0.09502983093261719
6227,PUBLICATIONS013089-3.tif,6,228.03514854111407,0.2097644805908203
5700,2028723425.tif,5,233.00241956241956,0.1735992431640625
13073,0000182079.tif,13,154.96829921259842,0.24038314819335938
14509,50396650-6651.tif,14,234.23167771883288,0.168792724609375
4537,1005201597.tif,4,148.6887117117117,0.25989532470703125
3515,504002423_504002473.tif,3,240.20517700258398,0.031171798706054688
12919,0012286160.tif,12,249.81818635170603,0.046382904052734375
834,2028394549.tif,0,240.80103088803088,0.1300811767578125
2486,2077635101.tif,2,253.0986525198939,0.026651382446289062
11962,0060109750.tif,11,242.19838057742783,0.06956863403320312
9128,tob11716.27_tob11716.28.tif,9,235.88581736909322,0.15668869018554688
14768,50397564-7565.tif,14,248.9086047745358,0.06654739379882812
8939,2076860992.tif,8,176.99839257294428,0.2059326171875
14146,03755548_03755550.tif,14,244.97086605981795,0.12153434753417969
9947,2083780995.tif,9,218.66317771883288,0.1509838104248047
5467,2064384953.tif,5,241.47223076923078,0.09891510009765625
4915,03652167.tif,4,167.54670671834626,0.37152671813964844
65,2040942026.tif,0,248.8821264516129,0.07442474365234375
10790,okl00202.44.tif,10,248.1811,0.070770263671875
7756,71343227.tif,7,231.243093175853,0.18764114379882812
13287,50202879-2879.tif,13,249.2860225464191,0.04914093017578125
10876,89688039.tif,10,248.56544429708222,0.06458091735839844
2024,527868784+-8785.tif,2,228.65629575596816,0.177642822265625
1872,2053447006_2053447007.tif,1,241.05731193838255,0.10066795349121094
354,0060160787.tif,0,248.97202887139107,0.05793571472167969
5360,2505011430.tif,5,244.1403023872679,0.10377120971679688
1767,2055010926.tif,1,251.0151067839196,0.05214881896972656
13247,2048743185.tif,13,242.52465511811025,0.10127067565917969
10034,tob18715.69_tob18715.79.tif,10,245.60729036458332,0.07168769836425781
6405,10408555_10408557.tif,6,218.53352979274612,0.17489051818847656
4762,0000126379.tif,4,186.03695538057744,0.2175750732421875
1164,0071005670.tif,1,238.7339343832021,0.0695953369140625
14669,50649265-9266.tif,14,232.2591697612732,0.1990833282470703
9334,0000296928.tif,9,234.39085826771654,0.14922332763671875
3395,518306712+-6714.tif,3,241.41063527851458,0.1264190673828125
8862,0060140759.tif,8,246.69351181102363,0.021360397338867188
8348,0060067539.tif,8,141.84296456692914,0.5402450561523438
4568,503944215+-4215.tif,4,223.5377599469496,0.3172149658203125
9939,2063765667.tif,9,246.58446949602123,0.09019660949707031
3127,517306899+-6900.tif,3,247.4215928381963,0.05877494812011719
8214,2063244377.tif,8,252.44033291770575,0.040058135986328125
6946,2501418860_2501418873.tif,6,238.2762131837307,0.15608978271484375
309,504057866+-7868.tif,0,238.44479973474802,0.117767333984375
9088,tob05905.03.tif,9,234.3871196911197,0.12546539306640625
15418,2045430711_2045430714.tif,15,246.33580424528301,0.10752296447753906
15047,2040307208.tif,15,250.7980639686684,0.047016143798828125
15485,0001434557.tif,15,243.73042650918634,0.10817337036132812
12270,2030331465.tif,12,246.22861003861004,0.06953620910644531
4354,2070712120_2121.tif,4,248.52236339522545,0.05249214172363281
9289,2021601989_2021601990.tif,9,250.5528507078507,0.049930572509765625
10620,2064719188.tif,10,249.39914323607428,0.06204414367675781
8778,2083493684.tif,8,252.65798806366047,0.027601242065429688
3587,518596912+-6912.tif,3,245.26955570291778,0.06286239624023438
9758,1000306377_1000306378.tif,9,202.86000643500643,0.34313392639160156
2583,71468553.tif,2,244.25811942257218,0.108428955078125
11379,0013122136.tif,11,211.73758530183727,0.17836761474609375
2770,528867765+-7766.tif,2,251.6832228116711,0.0333709716796875
4812,71165302.tif,4,247.36188845144358,0.05454826354980469
14757,50391985-1986.tif,14,233.783149867374,0.19225120544433594
11533,80233838.tif,11,175.3691677503251,0.1935405731201172
10898,2020156884.tif,10,253.91770822281168,0.0232391357421875
5087,2028831616_2028831635.tif,5,250.7346254826255,0.04593086242675781
324,514858373_514858376.tif,0,237.48373205128206,0.13013648986816406
7890,504544959.tif,7,244.89191602067183,0.08817863464355469
9199,2501458287_2501458288.tif,9,235.32678068965518,0.14856719970703125
5171,2074172979_2980.tif,5,247.56829442970823,0.0470733642578125
5648,1001857732_1001857733.tif,5,245.70278893178894,0.09044456481933594
6743,01131232_01131240.tif,6,242.30475260416668,0.1265239715576172
15258,96127320.tif,15,247.436675066313,0.05832481384277344
3209,517228131+-8133.tif,3,241.500575596817,0.07333755493164062
9938,2028372783.tif,9,214.75447082228118,0.24268531799316406
3905,520289674+-9674.tif,3,241.9902679045093,0.07389450073242188
13219,84184982_4986.tif,13,244.18224403183024,0.10264396667480469
15404,0060351720.tif,15,231.33318503937008,0.1514606475830078
2379,531550161+-0164.tif,2,218.6048076923077,0.2364215850830078
11144,00920901_00920903.tif,11,247.6139632063075,0.08545684814453125
8021,2051083283.tif,8,244.4707202072539,0.22575950622558594
11077,2084022317.tif,11,251.80081830238726,0.039394378662109375
6658,2060436822_6829.tif,6,245.70845623342174,0.08851814270019531
13630,2024747942_2024747944.tif,13,231.85360489060488,0.1722259521484375
8177,2016000187.tif,8,254.54182110682112,0.017305374145507812
12925,0001478017.tif,12,251.3952086614173,0.03957176208496094
4421,502595816.tif,4,226.24229471032746,0.22885513305664062
1101,520927380+-7380.tif,1,241.77257824933687,0.07928848266601562
8604,0011854859.tif,8,232.00079002624673,0.10474967956542969
8061,2079170390.tif,8,229.3108421750663,0.06880760192871094
3250,505038502.tif,3,210.0328917525773,0.055267333984375
3557,522718782+-8783.tif,3,241.9827281167109,0.10367774963378906
709,03726507.tif,0,246.50556370656372,0.12130546569824219
118,2023171503_1504.tif,0,248.4970450928382,0.05890846252441406
4598,03061449.tif,4,207.05890157480314,0.31212615966796875
2042,2078712270a.tif,2,252.57299867374005,0.03248405456542969
15142,87719999.tif,15,252.6723577863578,0.03415489196777344
6130,50589681-9681.tif,6,230.193799734748,0.2236652374267578
13028,2085078666.tif,13,250.38765649867375,0.055904388427734375
13897,0000135621.tif,13,250.4172782152231,0.041656494140625
15421,CTRCONTRACTS021922-1.tif,15,244.16905039787798,0.11396217346191406
11497,2023227298_2023227299.tif,11,247.63372715572714,0.07428359985351562
6606,2074809340_9343.tif,6,243.22572413793102,0.12009239196777344
14366,50342212-2214.tif,14,248.70719628647214,0.06766891479492188
5003,2012600678.tif,5,245.75158043758043,0.09219932556152344
6523,50535797-5803.tif,6,252.53147612732096,0.027433395385742188
4273,2047353516.tif,4,200.8105640362225,0.1010284423828125
5739,2505272930.tif,5,246.87563129973475,0.05588531494140625
13466,2041784360.tif,13,241.42018138987044,0.11755752563476562
5470,2024929029_2024929032.tif,5,247.335157014157,0.07123374938964844
5816,87840059.tif,5,245.15396949602123,0.07723617553710938
87,520026612+-6624.tif,0,243.03467108753316,0.081451416015625
7630,2057483532_2057483533.tif,7,241.69884190231363,0.11477279663085938
4163,2501127951.tif,4,141.35958488063662,0.17134475708007812
3382,524268630+-8631.tif,3,245.4763129973475,0.09311866760253906
403,501220607.tif,0,246.76649161290322,0.07582283020019531
15579,2028360050.tif,15,239.83241956241957,0.12548255920410156
11285,00920258.tif,11,247.03346386333772,0.0786895751953125
6378,2057790881.tif,6,236.49478381962865,0.14721107482910156
2241,2076956979.tif,2,252.2091405835544,0.03295135498046875
9595,tob08005.71.tif,9,223.91790697674418,0.12796401977539062
13024,2071594714_4722.tif,13,239.912375331565,0.100128173828125
10510,2045528748.tif,10,251.3601439790576,0.04244804382324219
6310,10343720_10343723.tif,6,222.90056994818653,0.24463462829589844
5517,2029283204.tif,5,248.87907161803713,0.07065963745117188
2436,528154777+-4780.tif,2,230.78047877984085,0.1630573272705078
4689,2050761257.tif,4,239.18824774193547,0.15732574462890625
10812,2040799614.tif,10,247.8888041775457,0.08767509460449219
8725,2080506174.tif,8,248.9108726790451,0.056102752685546875
6856,2064378938_8946.tif,6,235.60277188328914,0.2124919891357422
10341,94005121_94005122.tif,10,245.9159781209781,0.07946395874023438
6654,60043673_60043685.tif,6,240.96474934725848,0.11232757568359375
1425,2505338859.tif,1,244.15744960212203,0.08049964904785156
5027,1001806366_1001806399.tif,5,216.14562676962677,0.5800228118896484
5281,2063596121_2063596122.tif,5,248.08213316261202,0.07441520690917969
9842,2022984592.tif,9,248.4398018018018,0.07025718688964844
1502,2028727400.tif,1,239.48757142857144,0.08801460266113281
13757,511072365+-2370.tif,13,239.8857400530504,0.10240745544433594
678,503481301_503481305.tif,0,234.88904719387756,0.14350318908691406
6673,50710839-0847.tif,6,234.82156631299733,0.19230270385742188
5851,1003170655_1003170721.tif,5,238.82476061776063,0.1292095184326172
7194,2054446790.tif,7,247.67433630573248,0.08558082580566406
9604,1002403428-b.tif,9,237.15198455598457,0.18948745727539062
5053,2001115782.tif,5,241.1667516087516,0.12129402160644531
1850,2505163316.tif,1,232.6413103448276,0.15030288696289062
6522,2056128324_2056128330.tif,6,237.0330743801653,0.18409347534179688
1070,2029206261.tif,1,248.7590501930502,0.06818962097167969
15691,0000628138.tif,15,240.20624611398964,0.13108253479003906
6784,50564425-4433.tif,6,237.6064045092838,0.19421005249023438
13324,0000539746.tif,13,224.41474934383203,0.0874176025390625
3392,515624362+-4363.tif,3,234.66721087533156,0.16225242614746094
1099,516782888+-2888.tif,1,200.46214323607427,0.11517143249511719
12639,0001254634.tif,12,250.2932007874016,0.04257011413574219
12408,0060294255.tif,12,225.00893569553807,0.18018341064453125
418,504583672_504583673.tif,0,238.43030012936612,0.11252021789550781
10115,tnwl0007448.tif,10,244.768949602122,0.07262992858886719
5819,83507475_7506.tif,5,248.2227880299252,0.0615234375
9481,2025855773-a.tif,9,241.16076962676962,0.08298301696777344
9790,tob11419.85.tif,9,222.82492611464968,0.27489471435546875
15652,93159988.tif,15,245.49002785145888,0.1488494873046875
14953,50487661-7662.tif,14,229.81983023872678,0.2147197723388672
8796,80031177.tif,8,90.15791645244217,0.14477920532226562
15551,2077958801.tif,15,250.84562334217506,0.04705047607421875
722,2075573334.tif,0,231.05308620689655,0.09671974182128906
5176,2056304415_2056304416.tif,5,247.47599872611465,0.11937141418457031
1860,03707194.tif,1,244.17269700910273,0.09901809692382812
13597,2024579179.tif,13,248.61557014157015,0.06332588195800781
15310,0000974480.tif,15,244.1733726790451,0.07479667663574219
14554,50599259-9260.tif,14,238.58747347480107,0.13455581665039062
1992,2041526520.tif,1,184.09077556109725,0.49013710021972656
11323,2071557502.tif,11,240.8661870026525,0.10575675964355469
15453,88979662.tif,15,247.96537931034482,0.06437873840332031
9464,tob08127.20_tob08127.21.tif,9,244.82551023017902,0.07389640808105469
11688,2028729277.tif,11,223.82950321750323,0.13129234313964844
6117,50364816-4820.tif,6,225.68154907161804,0.2557849884033203
3459,522763722+-3725.tif,3,206.7186021220159,0.24438858032226562
6567,2505527934_7943.tif,6,239.46197745358091,0.12268447875976562
15828,0001436663.tif,15,240.28,0.11302375793457031
12054,2071878486.tif,12,243.50799867374005,0.06322669982910156
9390,ton00718.81.tif,9,247.09378413524058,0.06733322143554688
12577,0060033727.tif,12,252.74349606299214,0.0223846435546875
5492,91891091.tif,5,253.18952552926527,0.03215980529785156
15914,11307768_11307770.tif,15,244.75226977950715,0.08288002014160156
13355,505938470+-8475.tif,13,242.78478912466844,0.08560371398925781
13828,505533777+-3782.tif,13,237.98080901856764,0.11510467529296875
12786,2029156919.tif,12,236.46516180371353,0.14354705810546875
13483,2075821263_1269.tif,13,246.00497877984085,0.05610084533691406
3625,517687593+-7595.tif,3,245.54482891246684,0.08856964111328125
14445,50645961-5962.tif,14,229.4986021220159,0.18627548217773438
12596,0000090320.tif,12,224.60635039370078,0.21014976501464844
848,2025026510.tif,0,248.23176962676962,0.06583976745605469
2248,2070091805d.tif,2,253.48121352785145,0.025318145751953125
5616,50277855-7858.tif,5,239.69639389920425,0.11210250854492188
15594,tob14920.44.tif,15,238.53292105263156,0.14351463317871094
13959,507277053+-7053.tif,13,167.70703448275862,0.1627178192138672
8118,50523539-3539.tif,8,253.59428647214855,0.022932052612304688
5303,2029096663_2029096690.tif,5,249.2682,0.06025505065917969
4052,2071466675.tif,4,137.36323872679046,0.17422866821289062
9837,2083792774.tif,9,215.58415915119363,0.08998489379882812
13074,0060243894.tif,13,246.26897637795275,0.07848739624023438
4076,2021524973.tif,4,162.49966795366797,0.4163932800292969
997,0001481274.tif,0,245.19090026246718,0.09671211242675781
4332,2063688828.tif,4,205.090924403183,0.2230663299560547
551,505303019+-3019.tif,0,240.47222546419098,0.10691261291503906
12871,2070915810.tif,12,245.70372811671086,0.0765380859375
4372,502319096+-9100.tif,4,92.91303050397877,0.21506881713867188
3497,515947032+-7034.tif,3,243.93603978779842,0.11287498474121094
8661,0011801084.tif,8,77.56807460732985,0.2135486602783203
13654,2030776447_2030776450.tif,13,240.80059073359072,0.10013771057128906
1407,2064719149.tif,1,245.46185676392574,0.08097457885742188
14425,50646627-6628.tif,14,226.94396419098143,0.1920166015625
10637,2040964743_2040964744.tif,10,246.46294906832298,0.09283638000488281
693,505852450.tif,0,242.6809719387755,0.08019447326660156
5011,2505422244_2249.tif,5,251.59040450928381,0.03708076477050781
3443,522739607+-9608.tif,3,243.4172374005305,0.06946372985839844
15093,40009429-9429.tif,15,246.41501591511937,0.06775093078613281
4222,03327807-a.tif,4,197.9071953125,0.11226844787597656
8283,2028697538.tif,8,246.47901673101674,0.0722808837890625
14271,50646301-6302.tif,14,231.1413421750663,0.15570068359375
10162,tcal0391814.tif,10,248.2009151193634,0.05492210388183594
261,2080410453_0455.tif,0,230.1308806366048,0.18576622009277344
14877,50349977-9978.tif,14,249.6587347480106,0.05769920349121094
5497,2029180879.tif,5,213.0147232947233,0.21542739868164062
12169,2083777347_7350.tif,12,228.03046419098143,0.19331932067871094
4016,92203104.tif,4,117.40525862068965,0.20600128173828125
3626,515887993+-7994.tif,3,236.5188169761273,0.29437255859375
9796,2085616823.tif,9,244.76276525198938,0.09740829467773438
445,502145234+-5237.tif,0,250.70267374005306,0.02555084228515625
6752,10402387.tif,6,231.76901943005183,0.18592453002929688
5111,2028998163_2028998166.tif,5,249.05670785070785,0.05591583251953125
3555,514240649_514240651.tif,3,245.75996887159533,0.07905197143554688
7338,511319674.tif,7,239.25146819338423,0.12185478210449219
3367,505003665.tif,3,197.06591153846153,0.1276874542236328
10628,2021400681.tif,10,246.72094562334217,0.11321067810058594
2526,2085697082c.tif,2,254.09015119363394,0.01990509033203125
10632,2024418992.tif,10,245.22342490372273,0.13022422790527344
8868,2021547684.tif,8,113.56450193050193,0.467254638671875
1168,2084104988.tif,1,246.73558090185676,0.07390213012695312
4144,517500232+-0232.tif,4,185.97638328912467,0.1778087615966797
15882,2040668023.tif,15,234.18260424028267,0.20087432861328125
8276,2030140046.tif,8,254.23309529860228,0.026784896850585938
3149,506258376_506258377.tif,3,222.6365831202046,0.20177268981933594
880,2040740262.tif,0,245.7311090909091,0.09602546691894531
6747,96839685_9691.tif,6,236.40841379310345,0.15155410766601562
7572,0001003148.tif,7,244.64382414698161,0.06967735290527344
15302,0000160773.tif,15,249.8317007874016,0.04119300842285156
1467,2024027674.tif,1,244.8708448275862,0.06919670104980469
15826,2020055825.tif,15,251.05380823680824,0.04247093200683594
11693,512740278.tif,11,246.5373092783505,0.07912635803222656
6537,50551515-1522.tif,6,236.70706100795755,0.17021560668945312
452,83524144_4145.tif,0,248.39034084880637,0.06368446350097656
4137,2041734973.tif,4,197.96629653401797,0.20702171325683594
3039,518221070+-1071.tif,3,237.74222413793103,0.1365222930908203
14192,50445883-5884.tif,14,244.94804907161804,0.08945465087890625
8997,2041021389.tif,8,231.8679236453202,0.4507274627685547
10946,04002777.tif,10,249.5369961734694,0.052623748779296875
579,512703514+-3515.tif,0,238.11245358090187,0.11890602111816406
6571,2021199238.tif,6,226.72144916344917,0.20303916931152344
7467,0000062540.tif,7,221.10178210116732,0.18038558959960938
11766,0060034713.tif,11,243.53652362204724,0.09158515930175781
14564,50639926-9927.tif,14,228.42771618037136,0.17480850219726562
12589,0060052924.tif,12,243.60799081364829,0.10040283203125
4157,503783127+-3127.tif,4,182.3818421750663,0.5382633209228516
6349,87136297_6300.tif,6,238.60959151193634,0.1497173309326172
13425,0011566618.tif,13,244.02001312335958,0.11550521850585938
402,514367115+-7115.tif,0,242.52487931034483,0.09527969360351562
4428,1002916969.tif,4,223.4224555984556,0.10652923583984375
3057,515887915+-7917.tif,3,224.8834920424403,0.33897972106933594
7060,2057450119.tif,7,237.26856777493606,0.14405059814453125
164,503512774_503512779.tif,0,233.45266795366794,0.12830734252929688
10726,2063181034_1071.tif,10,250.10882360742707,0.06399726867675781
3317,505091875.tif,3,241.414882278481,0.08669662475585938
7865,2069719732.tif,7,246.5293899204244,0.07607078552246094
10194,2015013499_2015013500.tif,10,240.23805148005147,0.11746978759765625
6851,40008698-8698.tif,6,223.87480636604775,0.2425689697265625
1847,2026371113.tif,1,248.86589493670886,0.06024742126464844
12626,2055355609.tif,12,240.22895316455697,0.11250877380371094
1334,517951313+-1313.tif,1,243.18336339522546,0.07732009887695312
14145,40000971-0972.tif,14,242.98409814323608,0.13239288330078125
11001,91514628.tif,11,234.05055979643765,0.12435722351074219
13900,71994119.tif,13,247.13040813648294,0.077880859375
6997,2026220860_2026220869.tif,6,230.44637966537965,0.18039894104003906
706,504781642.tif,0,247.76222568093385,0.054225921630859375
3491,517235890+-5893.tif,3,167.6003527851459,0.21942138671875
4573,502607119+-7119.tif,4,233.9508925729443,0.20772552490234375
10981,2045814301_4302.tif,10,244.9492652519894,0.10886955261230469
7706,2031300400.tif,7,218.24413384813386,0.23599815368652344
7054,2069728659.tif,7,249.3078726790451,0.057514190673828125
5580,2022147160.tif,5,243.59368725868725,0.09903144836425781
3151,511211989_511211990.tif,3,230.83852350698857,0.17754364013671875
15344,50642585-2585.tif,15,247.65087931034483,0.06478309631347656
14997,50430279-0279.tif,14,243.79789389920424,0.11901283264160156
4022,504984090+-4090.tif,4,228.1187320954907,0.1475543975830078
9478,2016003126.tif,9,241.22768854568855,0.12001991271972656
15035,1000390289_1000390290.tif,15,246.12853925353926,0.08370780944824219
11095,2071276853.tif,11,222.5773302387268,0.22287940979003906
2429,2084390683a.tif,2,252.6533076923077,0.03425788879394531
246,501868750.tif,0,244.5069468223087,0.08726310729980469
3815,518961538+-1538.tif,3,241.96858355437666,0.10722923278808594
14316,50467807-7808.tif,14,232.87688461538463,0.20292282104492188
2262,2505274758a.tif,2,251.49170026525198,0.04211997985839844
835,2504039249.tif,0,234.21074715549938,0.14293289184570312
1173,516006152+-6157.tif,1,249.03797612732095,0.04602813720703125
6437,10334941_10334948.tif,6,224.24131865284974,0.22351455688476562
9050,91017314.tif,9,236.57096694214877,0.24040985107421875
9244,2028666973.tif,9,225.96101158301158,0.1719532012939453
10255,24013332.tif,10,227.99508184143224,0.17543792724609375
5289,2505383635_3653.tif,5,251.56695092838197,0.03267860412597656
8098,0060350715.tif,8,119.06775853018372,0.05346488952636719
12353,2081700053_0063.tif,12,242.2842599469496,0.08881378173828125
250,11252008.tif,0,252.10887256176852,0.03994941711425781
8471,0060196741.tif,8,245.25134251968504,0.06015968322753906
7952,2031296571.tif,7,244.29766580976863,0.07904624938964844
15662,0060107028.tif,15,244.02170472440946,0.08447456359863281
7334,500612684.tif,7,181.1420573566085,0.12310028076171875
2793,2085226241.tif,2,253.1935477453581,0.026754379272460938
7795,2057673022.tif,7,235.83505867346938,0.12762451171875
13666,0001454947.tif,13,252.94053805774277,0.03341102600097656
3407,522696956+-6956.tif,3,239.98690318302388,0.10817718505859375
13411,505580376+-0390.tif,13,239.54694429708223,0.11016082763671875
7422,2051535211_2051535215.tif,7,235.07954161331625,0.1364154815673828
14583,50634347-4348.tif,14,242.19531830238728,0.12415695190429688
14353,50413074-3077.tif,14,249.12360344827587,0.08048439025878906
14951,50482895-2895.tif,14,242.6434098143236,0.11819076538085938
5629,2020133017.tif,5,244.6581492921493,0.11878204345703125
4002,2084427329_7330.tif,4,217.97137931034482,0.1972827911376953
9305,1000271898_1000271900.tif,9,232.74194723294724,0.19438934326171875
4753,725640.tif,4,152.66761417322834,0.39056396484375
10528,91892020_2022.tif,10,248.33002652519895,0.07163429260253906
4196,2084510944.tif,4,131.49043899204244,0.24387741088867188
3681,522659676+-9680.tif,3,227.56465517241378,0.0761260986328125
3019,518226807+-6808.tif,3,246.98296419098142,0.07762336730957031
4310,503781413.tif,4,198.1685992217899,0.26532745361328125
7448,504528027+-8027.tif,7,245.49383554376658,0.08654212951660156
8673,0060177270.tif,8,217.46728871391076,0.11747932434082031
3985,507707676+-7681.tif,3,248.41584084880637,0.061977386474609375
9383,ti10200427.tif,9,227.28392970822281,0.2041015625
2569,2064211920c_1921.tif,2,254.31634084880636,0.018093109130859375
11461,0000113800.tif,11,235.16456824146982,0.12205123901367188
4277,0000138441.tif,4,243.07236482939632,0.11540412902832031
3666,505404683+-4683.tif,3,235.87265649867373,0.1560497283935547
8412,2059262302.tif,8,174.1286560509554,0.3012409210205078
15848,2022252978.tif,15,79.36198586118252,0.17942237854003906
2446,2085697263b_7264.tif,2,252.8172347480106,0.030492782592773438
6821,2057940497_0498.tif,6,238.68968832891247,0.14437294006347656
8515,50620013-0013.tif,8,252.86114323607427,0.024553298950195312
6520,2021622613_2021622615.tif,6,136.5045070785071,0.5555095672607422
12283,2501382152_2501382156.tif,12,246.43983165829147,0.06165885925292969
3172,518141692+-1693.tif,3,246.23846949602122,0.06257820129394531
1223,516643250+-3250.tif,1,233.1836379310345,0.13793373107910156
544,520560056+-0060.tif,0,246.7271578249337,0.05561065673828125
1204,2085320487.tif,1,236.51529177718834,0.12082290649414062
13244,2041765053.tif,13,248.39698820754717,0.07379913330078125
7242,2069733390.tif,7,249.4313222811671,0.055633544921875
2637,81876058.tif,2,247.5572880299252,0.08617210388183594
8784,2025011055.tif,8,65.74071042471043,0.0421295166015625
13332,0000176724.tif,13,243.6761312335958,0.09617805480957031
13093,507258402+-8403.tif,13,244.00872679045094,0.1014556884765625
13985,515629886+-9887.tif,13,244.1178726790451,0.0812835693359375
877,0060067032.tif,0,245.72058530183727,0.07692718505859375
8388,2024261436.tif,8,121.68334880636604,0.032657623291015625
15598,2026340669.tif,15,202.2872297979798,0.1767711639404297
4379,2058504791.tif,4,193.51194430051814,0.23594093322753906
14935,50570016-0017.tif,14,239.8349827586207,0.16353797912597656
3908,517750277+-0279.tif,3,239.201850132626,0.1352367401123047
7688,2069718584.tif,7,247.2450225464191,0.07399368286132812
6496,2029135744.tif,6,234.6131003861004,0.2264385223388672
13847,2024748129_2024748131.tif,13,234.2598622908623,0.14800643920898438
8447,2026531799.tif,8,252.9923256113256,0.04146385192871094
15336,82624126_4132.tif,15,243.79897007481296,0.08038139343261719
8075,2023616565.tif,8,246.78030244530245,0.05535316467285156
6964,2060462014_2020.tif,6,216.20607957559682,0.25138092041015625
6479,2026224182_2026224191.tif,6,226.36759845559845,0.21381568908691406
4711,2061002667.tif,4,180.30378996036987,0.1749401092529297
8509,50314652-4652.tif,8,253.9022281167109,0.021940231323242188
12018,ton00916.93_ton00917.02.tif,12,247.75342282749676,0.07471275329589844
13249,0060243908.tif,13,240.34031102362204,0.10641670227050781
2682,527792699+-2700.tif,2,242.00937931034483,0.09922409057617188
9272,2500066627.tif,9,244.04298453608249,0.09319496154785156
2508,2085123018b.tif,2,253.80489920424404,0.02156829833984375
4314,2061193775.tif,4,246.9853712021136,0.04412269592285156
12124,2065109204_9205.tif,12,242.51067639257295,0.11053657531738281
9072,ti16792306.tif,9,240.99213527851458,0.1371307373046875
5356,2501103586.tif,5,251.1182920110193,0.04234123229980469
6639,2505365580_5585.tif,6,203.01462864721486,0.11336135864257812
5972,2024516438.tif,5,248.73292792792793,0.06576728820800781
3734,506640110.tif,3,237.6535294871795,0.13854408264160156
9470,2073160729_0730.tif,9,253.0412546419098,0.024179458618164062
7787,2057666461.tif,7,242.28151061007958,0.13427352905273438
13678,2023893732_2023893743.tif,13,252.17213127413126,0.03277778625488281
1876,2050282500_2050282505.tif,1,238.42669644902634,0.15525054931640625
9575,2065186673.tif,9,243.50758355437665,0.07772254943847656
5262,89390637.tif,5,247.2725199501247,0.08034706115722656
8446,2501396059-a.tif,8,189.64364868603042,0.051731109619140625
5159,2501586683-a.tif,5,249.70862992125984,0.049236297607421875
13223,10206454.tif,13,244.61524740932643,0.09173011779785156
14949,50518068-8068.tif,14,223.42644164456235,0.22371864318847656
759,2044250030_2044250031.tif,0,244.70626218097448,0.11449241638183594
5481,2024550564_2024550565.tif,5,248.1057812097812,0.06282615661621094
654,0001232863.tif,0,218.1176062992126,0.09462928771972656
5812,2505163591.tif,5,247.6136551724138,0.05562591552734375
5288,00842240_2244.tif,5,254.05243633952256,0.019680023193359375
2892,2085108767a.tif,2,253.84144827586206,0.022424697875976562
5636,50263439-3452.tif,5,235.18086206896552,0.1900157928466797
3044,500473398_500473438.tif,3,243.19244056847546,0.0755157470703125
8520,2082064369.tif,8,254.40061405835544,0.022024154663085938
10872,2040793104.tif,10,252.53986369268898,0.04675102233886719
11219,0000225311.tif,11,231.82215354330708,0.14594650268554688
7318,2055401832.tif,7,242.7958792884371,0.13370132446289062
6159,10391679.tif,6,234.17358808290155,0.14786338806152344
9255,tob12715.41.tif,9,230.24712468513854,0.1332855224609375
6022,10025561_10025564.tif,6,228.07359974093265,0.1819896697998047
5092,1000412997.tif,5,104.1773268983269,0.07094955444335938
15005,50109735-9735.tif,15,246.23961405835544,0.08400535583496094
10184,tnwl0025397.tif,10,247.12255835543766,0.04974937438964844
